0,0.9990234375
1,0.998046875
2,0.998046875
3,0.9990234375
4,0.998046875
5,0.9990234375
6,0.998046875
7,0.9990234375
8,0.998046875
9,0.9990234375
10,0.998046875
11,0.998046875
12,0.998046875
13,0.9990234375
14,0.9990234375
15,0.9970703125
16,0.998046875
17,0.998046875
18,0.9990234375
19,0.998046875
20,0.998046875
21,0.998046875
22,0.9990234375
23,0.9990234375
24,0.9990234375
25,0.9970703125
26,0.9970703125
27,0.9970703125
28,0.998046875
29,1.0
30,0.9970703125
31,0.99609375
32,0.99609375
33,0.9951171875
34,0.9970703125
35,0.9970703125
36,0.998046875
37,0.9990234375
38,0.998046875
39,0.998046875
40,0.998046875
41,0.998046875
42,0.9970703125
43,0.998046875
44,0.9970703125
45,1.0
46,0.998046875
47,0.998046875
48,0.9990234375
49,0.9990234375
50,0.9990234375
51,0.9990234375
52,1.0
53,0.998046875
54,1.0
55,1.0
56,1.0
57,0.9970703125
58,0.9990234375
59,0.9990234375
60,0.998046875
61,0.998046875
62,0.998046875
63,0.998046875
64,0.9970703125
65,1.0
66,1.0
67,0.9970703125
68,0.99609375
69,1.0
70,0.998046875
71,0.9970703125
72,0.994140625
73,0.994140625
74,0.9990234375
75,0.9970703125
76,0.9990234375
77,0.998046875
78,1.0
79,0.998046875
80,0.99609375
81,0.998046875
82,0.9951171875
83,0.99609375
84,0.9990234375
85,0.9990234375
86,0.998046875
87,0.998046875
88,1.0
89,1.0
90,0.998046875
91,0.9990234375
92,0.998046875
93,0.998046875
94,1.0
95,0.9990234375
96,0.9970703125
97,1.0
98,0.9970703125
99,0.9951171875
100,0.99609375
101,0.9970703125
102,0.998046875
103,0.9970703125
104,0.998046875
105,0.9990234375
106,0.998046875
107,1.0
108,0.9990234375
109,0.9970703125
110,0.99609375
111,0.998046875
112,0.998046875
113,0.9970703125
114,0.9990234375
115,1.0
116,0.99609375
117,0.998046875
118,0.9990234375
119,0.99609375
120,0.994140625
121,0.9970703125
122,0.99609375
123,0.99609375
124,0.998046875
125,0.998046875
126,1.0
127,0.9990234375
128,0.998046875
129,0.998046875
130,0.998046875
131,1.0
132,0.9990234375
133,1.0
134,0.9970703125
135,0.9970703125
136,0.9990234375
137,0.998046875
138,0.9990234375
139,0.998046875
140,0.9970703125
141,0.998046875
142,0.998046875
143,0.998046875
144,0.998046875
145,0.9990234375
146,1.0
147,0.998046875
148,0.998046875
149,0.9970703125
150,0.998046875
151,0.998046875
152,0.9990234375
153,0.998046875
154,0.998046875
155,0.998046875
156,0.998046875
157,0.998046875
158,0.9990234375
159,0.998046875
160,0.9990234375
161,0.9990234375
162,0.9970703125
163,0.998046875
164,1.0
165,0.998046875
166,0.998046875
167,0.998046875
168,0.998046875
169,0.99609375
170,0.9970703125
171,0.998046875
172,0.9990234375
173,1.0
174,0.9970703125
175,0.998046875
176,0.99609375
177,0.9951171875
178,0.9970703125
179,0.998046875
180,0.9970703125
181,0.998046875
182,0.998046875
183,0.9970703125
184,0.998046875
185,1.0
186,0.998046875
187,0.998046875
188,0.9990234375
189,0.998046875
190,0.998046875
191,1.0
192,1.0
193,1.0
194,0.9990234375
195,1.0
196,0.9990234375
197,0.9990234375
198,1.0
199,0.9990234375
200,0.9990234375
201,1.0
202,0.9990234375
203,1.0
204,1.0
205,0.9990234375
206,0.9990234375
207,0.9990234375
208,0.9990234375
209,0.9990234375
210,0.9990234375
211,0.9990234375
212,0.9990234375
213,0.9990234375
214,1.0
215,1.0
216,1.0
217,0.998046875
218,0.9990234375
219,0.9990234375
220,1.0
221,1.0
222,1.0
223,1.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,1.0
230,1.0
231,1.0
232,0.9990234375
233,1.0
234,1.0
235,1.0
236,0.9990234375
237,0.9990234375
238,0.9990234375
239,0.9990234375
240,1.0
241,0.9990234375
242,0.9990234375
243,1.0
244,1.0
245,1.0
246,1.0
247,0.9990234375
248,0.9990234375
249,1.0
250,1.0
251,1.0
252,1.0
253,1.0
254,1.0
255,0.9990234375
256,1.0
257,0.9990234375
258,0.9990234375
259,1.0
260,0.9990234375
261,0.9990234375
262,1.0
263,1.0
264,0.9990234375
265,0.998046875
266,0.9990234375
267,0.998046875
268,0.998046875
269,0.998046875
270,0.9951171875
271,0.998046875
272,0.9970703125
273,0.9990234375
274,0.9990234375
275,0.9990234375
276,0.9990234375
277,0.998046875
278,1.0
279,1.0
280,1.0
281,1.0
282,1.0
283,0.9990234375
284,0.9990234375
285,1.0
286,0.998046875
287,0.9990234375
288,1.0
289,0.9970703125
290,0.9990234375
291,1.0
292,1.0
293,1.0
294,0.998046875
295,0.9990234375
296,0.99609375
297,1.0
298,0.998046875
299,0.9990234375
300,1.0
301,1.0
302,1.0
303,1.0
304,1.0
305,1.0
306,1.0
307,1.0
308,1.0
309,1.0
310,0.998046875
311,0.998046875
312,0.9990234375
313,1.0
314,0.9990234375
315,1.0
316,1.0
317,0.9990234375
318,0.998046875
319,0.9990234375
320,1.0
321,0.9990234375
322,0.998046875
323,0.9990234375
324,0.9990234375
325,1.0
326,0.9990234375
327,0.9990234375
328,0.998046875
329,0.998046875
330,0.9990234375
331,0.9990234375
332,0.9990234375
333,0.9990234375
334,0.9990234375
335,1.0
336,0.9970703125
337,0.9970703125
338,0.9990234375
339,0.9990234375
340,0.998046875
341,0.9990234375
342,0.9970703125
343,0.9990234375
344,0.99609375
345,0.9990234375
346,0.9990234375
347,1.0
348,1.0
349,0.9990234375
350,0.998046875
351,0.9990234375
352,0.9990234375
353,1.0
354,1.0
355,0.9990234375
356,0.9990234375
357,0.9990234375
358,1.0
359,1.0
360,0.9990234375
361,0.9990234375
362,0.9990234375
363,0.99609375
364,0.99609375
365,0.9990234375
366,1.0
367,1.0
368,1.0
369,1.0
370,1.0
371,0.9970703125
372,0.9990234375
373,0.998046875
374,0.9990234375
375,0.9990234375
376,1.0
377,0.9990234375
378,1.0
379,1.0
380,1.0
381,1.0
382,1.0
383,1.0
384,0.9990234375
385,0.998046875
386,1.0
387,0.9970703125
388,0.9970703125
389,0.9990234375
390,0.9990234375
391,1.0
392,1.0
393,1.0
394,1.0
395,0.9990234375
396,0.9990234375
397,0.9970703125
398,0.9990234375
399,0.9970703125
400,0.998046875
401,0.9990234375
402,0.9990234375
403,1.0
404,0.9912109375
405,0.9990234375
406,0.998046875
407,0.998046875
408,0.998046875
409,0.998046875
410,0.998046875
411,0.9990234375
412,1.0
413,1.0
414,0.998046875
415,0.998046875
416,0.9990234375
417,0.9990234375
418,0.9912109375
419,0.9990234375
420,1.0
421,0.9990234375
422,0.998046875
423,1.0
424,1.0
425,1.0
426,0.9990234375
427,0.9990234375
428,0.9990234375
429,0.9990234375
430,0.9990234375
431,1.0
432,1.0
433,0.9990234375
434,0.998046875
435,0.9990234375
436,0.998046875
437,0.998046875
438,0.998046875
439,0.998046875
440,0.9970703125
441,0.9990234375
442,0.99609375
443,0.99609375
444,0.9970703125
445,0.9990234375
446,0.9990234375
447,0.998046875
448,0.998046875
449,0.998046875
450,1.0
451,0.9990234375
452,1.0
453,0.9970703125
454,0.998046875
455,1.0
456,1.0
457,1.0
458,1.0
459,1.0
